"system","user","cores","threads","setthreads","size","actual_mult","actual_solve","maxDiff"
"2128","Windows","MM","4","8","3","128","0","0","2.48974174610339e-11"
"2129","Windows","MM","4","8","3","128","0","0","2.48974174610339e-11"
"2130","Windows","MM","4","8","3","128","0.0199999999999818","0","2.48974174610339e-11"
"2131","Windows","MM","4","8","3","128","0","0","2.48974174610339e-11"
"2132","Windows","MM","4","8","3","128","0","0","2.48974174610339e-11"
"2133","Windows","MM","4","8","3","128","0","0","2.48974174610339e-11"
"2134","Windows","MM","4","8","3","256","0","0.0199999999999818","3.61666252501891e-12"
"2135","Windows","MM","4","8","3","256","0.0100000000002183","0.0199999999999818","3.61666252501891e-12"
"2136","Windows","MM","4","8","3","256","0.00999999999976353","0.0199999999999818","3.61666252501891e-12"
"2137","Windows","MM","4","8","3","256","0.0199999999999818","0.0100000000002183","3.61666252501891e-12"
"2138","Windows","MM","4","8","3","256","0","0.0100000000002183","3.61666252501891e-12"
"2139","Windows","MM","4","8","3","256","0","0.0199999999999818","3.61666252501891e-12"
"2140","Windows","MM","4","8","3","256","0","0","3.61666252501891e-12"
"2141","Windows","MM","4","8","3","256","0.0199999999999818","0","3.61666252501891e-12"
"2142","Windows","MM","4","8","3","256","0.0199999999999818","0","3.61666252501891e-12"
"2143","Windows","MM","4","8","3","512","0.0300000000002001","0.0900000000001455","1.37532651933725e-10"
"2144","Windows","MM","4","8","3","512","0.0500000000001819","0.0899999999996908","1.37532651933725e-10"
"2145","Windows","MM","4","8","3","512","0.0300000000002001","0.0900000000001455","1.37532651933725e-10"
"2146","Windows","MM","4","8","3","512","0.0300000000002001","0.0900000000001455","1.37532651933725e-10"
"2147","Windows","MM","4","8","3","512","0.0399999999999636","0.0900000000001455","1.37532651933725e-10"
"2148","Windows","MM","4","8","3","512","0.0300000000002001","0.0900000000001455","1.37532651933725e-10"
"2149","Windows","MM","4","8","3","512","0.0299999999997453","0.0900000000001455","1.37532651933725e-10"
"2150","Windows","MM","4","8","3","512","0.0300000000002001","0.0999999999999091","1.37532651933725e-10"
"2151","Windows","MM","4","8","3","512","0.0300000000002001","0.0899999999996908","1.37532651933725e-10"
"2152","Windows","MM","4","8","3","1024","0.340000000000146","0.820000000000164","7.1000982870828e-11"
"2153","Windows","MM","4","8","3","1024","0.309999999999945","0.820000000000164","7.1000982870828e-11"
"2154","Windows","MM","4","8","3","1024","0.329999999999927","0.820000000000164","7.1000982870828e-11"
"2155","Windows","MM","4","8","3","1024","0.330000000000382","0.799999999999727","7.1000982870828e-11"
"2156","Windows","MM","4","8","3","1024","0.320000000000164","0.809999999999945","7.1000982870828e-11"
"2157","Windows","MM","4","8","3","1024","0.309999999999945","0.809999999999945","7.1000982870828e-11"
"2158","Windows","MM","4","8","3","1024","0.340000000000146","0.819999999999709","7.1000982870828e-11"
"2159","Windows","MM","4","8","3","1024","0.329999999999927","0.829999999999927","7.1000982870828e-11"
"2160","Windows","MM","4","8","3","1024","0.339999999999691","0.830000000000382","7.1000982870828e-11"
"2161","Windows","MM","4","8","3","2048","3.13999999999987","6.97000000000025","2.26264819502831e-06"
"2162","Windows","MM","4","8","3","2048","3.09000000000015","6.82999999999993","2.26264819502831e-06"
"2163","Windows","MM","4","8","3","2048","3.05999999999995","6.77999999999975","2.26264819502831e-06"
"2164","Windows","MM","4","8","3","2048","3.05999999999995","6.72000000000025","2.26264819502831e-06"
"2165","Windows","MM","4","8","3","2048","3.10000000000036","6.7199999999998","2.26264819502831e-06"
"2166","Windows","MM","4","8","3","2048","3.0600000000004","6.71000000000004","2.26264819502831e-06"
"2167","Windows","MM","4","8","3","2048","3.09000000000015","6.75","2.26264819502831e-06"
"2168","Windows","MM","4","8","3","2048","3.09000000000015","6.77999999999975","2.26264819502831e-06"
"2169","Windows","MM","4","8","3","2048","3.05999999999995","6.73000000000002","2.26264819502831e-06"
"2170","Windows","MM","4","8","3","4096","23.4100000000003","52.3399999999997","3.09267988995998e-09"
"2171","Windows","MM","4","8","3","4096","24.0100000000002","47.75","3.09267988995998e-09"
"2172","Windows","MM","4","8","3","4096","22.0500000000002","49.6399999999999","3.09267988995998e-09"
"2173","Windows","MM","4","8","3","4096","24.3899999999999","47.6300000000001","3.09267988995998e-09"
"2174","Windows","MM","4","8","3","4096","22.3400000000001","48.5699999999997","3.09267988995998e-09"
"2175","Windows","MM","4","8","3","4096","21.2999999999997","50.75","3.09267988995998e-09"
"2176","Windows","MM","4","8","3","4096","24.3099999999999","49.5799999999999","3.09267988995998e-09"
"2177","Windows","MM","4","8","3","4096","21.1900000000001","47.5499999999997","3.09267988995998e-09"
"2178","Windows","MM","4","8","3","4096","21.3000000000002","46.8299999999999","3.09267988995998e-09"
"2179","Windows","MM","4","8","4","128","0","0","2.48974174610339e-11"
"2180","Windows","MM","4","8","4","128","0","0","2.48974174610339e-11"
"2181","Windows","MM","4","8","4","128","0","0","2.48974174610339e-11"
"2182","Windows","MM","4","8","4","128","0","0","2.48974174610339e-11"
"2183","Windows","MM","4","8","4","128","0","0","2.48974174610339e-11"
"2184","Windows","MM","4","8","4","128","0","0.0199999999999818","2.48974174610339e-11"
"2185","Windows","MM","4","8","4","128","0","0","2.48974174610339e-11"
"2186","Windows","MM","4","8","4","128","0","0","2.48974174610339e-11"
"2187","Windows","MM","4","8","4","128","0","0","2.48974174610339e-11"
"2188","Windows","MM","4","8","4","256","0.0199999999999818","0.0199999999999818","3.61666252501891e-12"
"2189","Windows","MM","4","8","4","256","0","0.0199999999999818","3.61666252501891e-12"
"2190","Windows","MM","4","8","4","256","0","0.0199999999999818","3.61666252501891e-12"
"2191","Windows","MM","4","8","4","256","0.00999999999976353","0","3.61666252501891e-12"
"2192","Windows","MM","4","8","4","256","0","0.0100000000002183","3.61666252501891e-12"
"2193","Windows","MM","4","8","4","256","0","0.0199999999999818","3.61666252501891e-12"
"2194","Windows","MM","4","8","4","256","0.0100000000002183","0.0199999999999818","3.61666252501891e-12"
"2195","Windows","MM","4","8","4","256","0","0.0199999999999818","3.61666252501891e-12"
"2196","Windows","MM","4","8","4","256","0","0.0199999999999818","3.61666252501891e-12"
"2197","Windows","MM","4","8","4","512","0.0199999999999818","0.0799999999999272","1.37532651933725e-10"
"2198","Windows","MM","4","8","4","512","0.0399999999999636","0.080000000000382","1.37532651933725e-10"
"2199","Windows","MM","4","8","4","512","0.0100000000002183","0.0799999999999272","1.37532651933725e-10"
"2200","Windows","MM","4","8","4","512","0.00999999999976353","0.0999999999999091","1.37532651933725e-10"
"2201","Windows","MM","4","8","4","512","0.0199999999999818","0.0799999999999272","1.37532651933725e-10"
"2202","Windows","MM","4","8","4","512","0.00999999999976353","0.0799999999999272","1.37532651933725e-10"
"2203","Windows","MM","4","8","4","512","0.0399999999999636","0.0999999999999091","1.37532651933725e-10"
"2204","Windows","MM","4","8","4","512","0.0299999999997453","0.080000000000382","1.37532651933725e-10"
"2205","Windows","MM","4","8","4","512","0.0199999999999818","0.0799999999999272","1.37532651933725e-10"
"2206","Windows","MM","4","8","4","1024","0.2800000000002","0.690000000000055","7.1000982870828e-11"
"2207","Windows","MM","4","8","4","1024","0.2800000000002","0.75","7.1000982870828e-11"
"2208","Windows","MM","4","8","4","1024","0.269999999999982","0.690000000000055","7.1000982870828e-11"
"2209","Windows","MM","4","8","4","1024","0.269999999999982","0.690000000000055","7.1000982870828e-11"
"2210","Windows","MM","4","8","4","1024","0.2800000000002","0.699999999999818","7.1000982870828e-11"
"2211","Windows","MM","4","8","4","1024","0.269999999999982","0.779999999999745","7.1000982870828e-11"
"2212","Windows","MM","4","8","4","1024","0.279999999999745","0.690000000000055","7.1000982870828e-11"
"2213","Windows","MM","4","8","4","1024","0.289999999999964","0.670000000000073","7.1000982870828e-11"
"2214","Windows","MM","4","8","4","1024","0.279999999999745","0.690000000000055","7.1000982870828e-11"
"2215","Windows","MM","4","8","4","2048","2.65000000000009","5.84000000000015","2.26264819502831e-06"
"2216","Windows","MM","4","8","4","2048","2.69999999999982","5.94000000000005","2.26264819502831e-06"
"2217","Windows","MM","4","8","4","2048","2.75","6.14999999999964","2.26264819502831e-06"
"2218","Windows","MM","4","8","4","2048","2.73000000000002","5.92000000000007","2.26264819502831e-06"
"2219","Windows","MM","4","8","4","2048","2.73000000000002","6.13999999999987","2.26264819502831e-06"
"2220","Windows","MM","4","8","4","2048","2.7199999999998","5.92000000000007","2.26264819502831e-06"
"2221","Windows","MM","4","8","4","2048","2.7199999999998","5.92000000000007","2.26264819502831e-06"
"2222","Windows","MM","4","8","4","2048","2.72000000000025","5.94000000000005","2.26264819502831e-06"
"2223","Windows","MM","4","8","4","2048","2.70000000000027","5.96000000000004","2.26264819502831e-06"
"2224","Windows","MM","4","8","4","4096","20.9699999999998","47.98","3.09267988995998e-09"
"2225","Windows","MM","4","8","4","4096","22.6999999999998","54.8899999999999","3.09267988995998e-09"
"2226","Windows","MM","4","8","4","4096","25.3099999999999","54.73","3.09267988995998e-09"
"2227","Windows","MM","4","8","4","4096","24.3599999999997","55.5100000000002","3.09267988995998e-09"
"2228","Windows","MM","4","8","4","4096","21.46","53.3600000000006","3.09267988995998e-09"
"2229","Windows","MM","4","8","4","4096","21.9700000000003","53.4099999999999","3.09267988995998e-09"
"2230","Windows","MM","4","8","4","4096","21.6500000000005","46.1800000000003","3.09267988995998e-09"
"2231","Windows","MM","4","8","4","4096","20.3900000000003","55.2799999999997","3.09267988995998e-09"
"2232","Windows","MM","4","8","4","4096","19.3899999999994","49.3900000000003","3.09267988995998e-09"
"2233","Windows","MM","4","8","5","128","0","0","2.48974174610339e-11"
"2234","Windows","MM","4","8","5","128","0","0","2.48974174610339e-11"
"2235","Windows","MM","4","8","5","128","0","0","2.48974174610339e-11"
"2236","Windows","MM","4","8","5","128","0","0.0200000000004366","2.48974174610339e-11"
"2237","Windows","MM","4","8","5","128","0","0","2.48974174610339e-11"
"2238","Windows","MM","4","8","5","128","0","0","2.48974174610339e-11"
"2239","Windows","MM","4","8","5","128","0","0","2.48974174610339e-11"
"2240","Windows","MM","4","8","5","128","0","0","2.48974174610339e-11"
"2241","Windows","MM","4","8","5","128","0","0","2.48974174610339e-11"
"2242","Windows","MM","4","8","5","256","0","0.00999999999930878","3.61666252501891e-12"
"2243","Windows","MM","4","8","5","256","0.0200000000004366","0.0200000000004366","3.61666252501891e-12"
"2244","Windows","MM","4","8","5","256","0","0.0200000000004366","3.61666252501891e-12"
"2245","Windows","MM","4","8","5","256","0","0.0100000000002183","3.61666252501891e-12"
"2246","Windows","MM","4","8","5","256","0.0100000000002183","0.0100000000002183","3.61666252501891e-12"
"2247","Windows","MM","4","8","5","256","0.0199999999995271","0.0199999999995271","3.61666252501891e-12"
"2248","Windows","MM","4","8","5","256","0","0.0200000000004366","3.61666252501891e-12"
"2249","Windows","MM","4","8","5","256","0","0.00999999999930878","3.61666252501891e-12"
"2250","Windows","MM","4","8","5","256","0.00999999999930878","0.0199999999995271","3.61666252501891e-12"
"2251","Windows","MM","4","8","5","512","0.0299999999997453","0.089999999999236","1.37532651933725e-10"
"2252","Windows","MM","4","8","5","512","0.0399999999999636","0.0799999999999272","1.37532651933725e-10"
"2253","Windows","MM","4","8","5","512","0.0299999999997453","0.0700000000006185","1.37532651933725e-10"
"2254","Windows","MM","4","8","5","512","0.0299999999997453","0.0799999999999272","1.37532651933725e-10"
"2255","Windows","MM","4","8","5","512","0.0300000000006548","0.0799999999999272","1.37532651933725e-10"
"2256","Windows","MM","4","8","5","512","0.0300000000006548","0.069999999999709","1.37532651933725e-10"
"2257","Windows","MM","4","8","5","512","0.0299999999997453","0.0799999999999272","1.37532651933725e-10"
"2258","Windows","MM","4","8","5","512","0.0100000000002183","0.0799999999999272","1.37532651933725e-10"
"2259","Windows","MM","4","8","5","512","0.0200000000004366","0.0900000000001455","1.37532651933725e-10"
"2260","Windows","MM","4","8","5","1024","0.289999999999964","0.710000000000036","7.1000982870828e-11"
"2261","Windows","MM","4","8","5","1024","0.460000000000036","0.75","7.1000982870828e-11"
"2262","Windows","MM","4","8","5","1024","0.279999999999745","0.75","7.1000982870828e-11"
"2263","Windows","MM","4","8","5","1024","0.289999999999964","0.710000000000036","7.1000982870828e-11"
"2264","Windows","MM","4","8","5","1024","0.279999999999745","0.720000000000255","7.1000982870828e-11"
"2265","Windows","MM","4","8","5","1024","0.279999999999745","0.75","7.1000982870828e-11"
"2266","Windows","MM","4","8","5","1024","0.309999999999491","0.75","7.1000982870828e-11"
"2267","Windows","MM","4","8","5","1024","0.289999999999964","0.729999999999563","7.1000982870828e-11"
"2268","Windows","MM","4","8","5","1024","0.279999999999745","0.779999999999745","7.1000982870828e-11"
"2269","Windows","MM","4","8","5","2048","2.73999999999978","6.09000000000015","2.26264819502831e-06"
"2270","Windows","MM","4","8","5","2048","2.85000000000036","5.98000000000047","2.26264819502831e-06"
"2271","Windows","MM","4","8","5","2048","2.71999999999935","6.47000000000025","2.26264819502831e-06"
"2272","Windows","MM","4","8","5","2048","2.73000000000047","6","2.26264819502831e-06"
"2273","Windows","MM","4","8","5","2048","2.74000000000069","5.98999999999978","2.26264819502831e-06"
"2274","Windows","MM","4","8","5","2048","2.72000000000025","5.94999999999982","2.26264819502831e-06"
"2275","Windows","MM","4","8","5","2048","2.71000000000004","5.94999999999982","2.26264819502831e-06"
"2276","Windows","MM","4","8","5","2048","2.72000000000025","5.97000000000025","2.26264819502831e-06"
"2277","Windows","MM","4","8","5","2048","2.69999999999982","6.17999999999938","2.26264819502831e-06"
"2278","Windows","MM","4","8","5","4096","21.9300000000003","55.4800000000005","3.09267988995998e-09"
"2279","Windows","MM","4","8","5","4096","23.71","54.5699999999997","3.09267988995998e-09"
"2280","Windows","MM","4","8","5","4096","23.8099999999995","54.5699999999997","3.09267988995998e-09"
"2281","Windows","MM","4","8","5","4096","21.7800000000007","48.0600000000004","3.09267988995998e-09"
"2282","Windows","MM","4","8","5","4096","21.1099999999997","47.8699999999999","3.09267988995998e-09"
"2283","Windows","MM","4","8","5","4096","21.0900000000001","54.8800000000001","3.09267988995998e-09"
"2284","Windows","MM","4","8","5","4096","23.6899999999996","53.4399999999996","3.09267988995998e-09"
"2285","Windows","MM","4","8","5","4096","23.6999999999998","53.79","3.09267988995998e-09"
"2286","Windows","MM","4","8","5","4096","23.6000000000004","53.5299999999997","3.09267988995998e-09"
"2287","Windows","MM","4","8","6","128","0","0","2.48974174610339e-11"
"2288","Windows","MM","4","8","6","128","0","0","2.48974174610339e-11"
"2289","Windows","MM","4","8","6","128","0","0","2.48974174610339e-11"
"2290","Windows","MM","4","8","6","128","0","0","2.48974174610339e-11"
"2291","Windows","MM","4","8","6","128","0.00999999999930878","0","2.48974174610339e-11"
"2292","Windows","MM","4","8","6","128","0","0","2.48974174610339e-11"
"2293","Windows","MM","4","8","6","128","0","0","2.48974174610339e-11"
"2294","Windows","MM","4","8","6","128","0","0","2.48974174610339e-11"
"2295","Windows","MM","4","8","6","128","0","0.0199999999995271","2.48974174610339e-11"
"2296","Windows","MM","4","8","6","256","0.0100000000002183","0.00999999999930878","3.61666252501891e-12"
"2297","Windows","MM","4","8","6","256","0","0.0200000000004366","3.61666252501891e-12"
"2298","Windows","MM","4","8","6","256","0.0200000000004366","0","3.61666252501891e-12"
"2299","Windows","MM","4","8","6","256","0","0","3.61666252501891e-12"
"2300","Windows","MM","4","8","6","256","0","0.0199999999995271","3.61666252501891e-12"
"2301","Windows","MM","4","8","6","256","0","0.0200000000004366","3.61666252501891e-12"
"2302","Windows","MM","4","8","6","256","0","0.0200000000004366","3.61666252501891e-12"
"2303","Windows","MM","4","8","6","256","0","0.0100000000002183","3.61666252501891e-12"
"2304","Windows","MM","4","8","6","256","0","0.0200000000004366","3.61666252501891e-12"
"2305","Windows","MM","4","8","6","512","0.0399999999999636","0.089999999999236","1.37532651933725e-10"
"2306","Windows","MM","4","8","6","512","0.0600000000004002","0.069999999999709","1.37532651933725e-10"
"2307","Windows","MM","4","8","6","512","0.0200000000004366","0.089999999999236","1.37532651933725e-10"
"2308","Windows","MM","4","8","6","512","0.0300000000006548","0.0900000000001455","1.37532651933725e-10"
"2309","Windows","MM","4","8","6","512","0.0399999999999636","0.100000000000364","1.37532651933725e-10"
"2310","Windows","MM","4","8","6","512","0.0299999999997453","0.100000000000364","1.37532651933725e-10"
"2311","Windows","MM","4","8","6","512","0.0100000000002183","0.0799999999999272","1.37532651933725e-10"
"2312","Windows","MM","4","8","6","512","0.0100000000002183","0.100000000000364","1.37532651933725e-10"
"2313","Windows","MM","4","8","6","512","0.0299999999997453","0.089999999999236","1.37532651933725e-10"
"2314","Windows","MM","4","8","6","1024","0.3100000000004","0.760000000000218","7.1000982870828e-11"
"2315","Windows","MM","4","8","6","1024","0.309999999999491","0.779999999999745","7.1000982870828e-11"
"2316","Windows","MM","4","8","6","1024","0.309999999999491","0.779999999999745","7.1000982870828e-11"
"2317","Windows","MM","4","8","6","1024","0.299999999999272","0.770000000000437","7.1000982870828e-11"
"2318","Windows","MM","4","8","6","1024","0.300000000000182","0.770000000000437","7.1000982870828e-11"
"2319","Windows","MM","4","8","6","1024","0.309999999999491","0.779999999999745","7.1000982870828e-11"
"2320","Windows","MM","4","8","6","1024","0.319999999999709","0.779999999999745","7.1000982870828e-11"
"2321","Windows","MM","4","8","6","1024","0.329999999999927","0.75","7.1000982870828e-11"
"2322","Windows","MM","4","8","6","1024","0.289999999999964","0.769999999999527","7.1000982870828e-11"
"2323","Windows","MM","4","8","6","2048","2.84999999999945","6.38999999999942","2.26264819502831e-06"
"2324","Windows","MM","4","8","6","2048","2.92000000000007","6.27999999999975","2.26264819502831e-06"
"2325","Windows","MM","4","8","6","2048","2.90000000000055","6.34000000000015","2.26264819502831e-06"
"2326","Windows","MM","4","8","6","2048","2.82999999999993","6.38999999999942","2.26264819502831e-06"
"2327","Windows","MM","4","8","6","2048","2.82999999999993","6.31999999999971","2.26264819502831e-06"
"2328","Windows","MM","4","8","6","2048","2.86000000000058","6.32999999999993","2.26264819502831e-06"
"2329","Windows","MM","4","8","6","2048","2.86999999999989","6.35999999999967","2.26264819502831e-06"
"2330","Windows","MM","4","8","6","2048","2.85999999999967","6.3100000000004","2.26264819502831e-06"
"2331","Windows","MM","4","8","6","2048","2.88000000000011","6.27999999999975","2.26264819502831e-06"
"2332","Windows","MM","4","8","6","4096","22.3100000000004","50.4200000000001","3.09267988995998e-09"
"2333","Windows","MM","4","8","6","4096","22.7699999999995","50.8900000000003","3.09267988995998e-09"
"2334","Windows","MM","4","8","6","4096","22.2199999999993","50.2600000000002","3.09267988995998e-09"
"2335","Windows","MM","4","8","6","4096","2263.73","51.4200000000001","3.09267988995998e-09"
"2336","Windows","MM","4","8","7","128","0","0","2.48974174610339e-11"
"2337","Windows","MM","4","8","7","128","0","0","2.48974174610339e-11"
"2338","Windows","MM","4","8","7","128","0","0","2.48974174610339e-11"
"2339","Windows","MM","4","8","7","128","0","0","2.48974174610339e-11"
"2340","Windows","MM","4","8","7","128","0","0","2.48974174610339e-11"
"2341","Windows","MM","4","8","7","128","0","0","2.48974174610339e-11"
"2342","Windows","MM","4","8","7","128","0","0","2.48974174610339e-11"
"2343","Windows","MM","4","8","7","128","0","0","2.48974174610339e-11"
"2344","Windows","MM","4","8","7","128","0","0","2.48974174610339e-11"
"2345","Windows","MM","4","8","7","256","0","0.0200000000004366","3.61666252501891e-12"
"2346","Windows","MM","4","8","7","256","0","0.0200000000004366","3.61666252501891e-12"
"2347","Windows","MM","4","8","7","256","0","0","3.61666252501891e-12"
"2348","Windows","MM","4","8","7","256","0","0.00999999999839929","3.61666252501891e-12"
"2349","Windows","MM","4","8","7","256","0","0.0200000000004366","3.61666252501891e-12"
"2350","Windows","MM","4","8","7","256","0","0.0200000000004366","3.61666252501891e-12"
"2351","Windows","MM","4","8","7","256","0","0.0100000000002183","3.61666252501891e-12"
"2352","Windows","MM","4","8","7","256","0.0200000000004366","0.0100000000002183","3.61666252501891e-12"
"2353","Windows","MM","4","8","7","256","0","0.0100000000002183","3.61666252501891e-12"
"2354","Windows","MM","4","8","7","512","0.0400000000008731","0.0999999999985448","1.37532651933725e-10"
"2355","Windows","MM","4","8","7","512","0.0400000000008731","0.100000000000364","1.37532651933725e-10"
"2356","Windows","MM","4","8","7","512","0.0299999999988358","0.0799999999999272","1.37532651933725e-10"
"2357","Windows","MM","4","8","7","512","0.0100000000002183","0.070000000001528","1.37532651933725e-10"
"2358","Windows","MM","4","8","7","512","0.0300000000006548","0.0799999999999272","1.37532651933725e-10"
"2359","Windows","MM","4","8","7","512","0.0200000000004366","0.0799999999999272","1.37532651933725e-10"
"2360","Windows","MM","4","8","7","512","0.0299999999988358","0.0799999999999272","1.37532651933725e-10"
"2361","Windows","MM","4","8","7","512","0.0400000000008731","0.0799999999999272","1.37532651933725e-10"
"2362","Windows","MM","4","8","7","512","0.0300000000006548","0.0799999999999272","1.37532651933725e-10"
"2363","Windows","MM","4","8","7","1024","0.260000000000218","0.650000000001455","7.1000982870828e-11"
"2364","Windows","MM","4","8","7","1024","0.280000000000655","0.659999999999854","7.1000982870828e-11"
"2365","Windows","MM","4","8","7","1024","0.270000000000437","0.649999999999636","7.1000982870828e-11"
"2366","Windows","MM","4","8","7","1024","0.260000000000218","0.660000000001673","7.1000982870828e-11"
"2367","Windows","MM","4","8","7","1024","0.279999999998836","0.649999999999636","7.1000982870828e-11"
"2368","Windows","MM","4","8","7","1024","0.280000000000655","0.659999999999854","7.1000982870828e-11"
"2369","Windows","MM","4","8","7","1024","0.270000000000437","0.640000000001237","7.1000982870828e-11"
"2370","Windows","MM","4","8","7","1024","0.269999999998618","0.639999999999418","7.1000982870828e-11"
"2371","Windows","MM","4","8","7","1024","0.260000000000218","0.640000000001237","7.1000982870828e-11"
"2372","Windows","MM","4","8","7","2048","2.65999999999985","5.63000000000102","2.26264819502831e-06"
"2373","Windows","MM","4","8","7","2048","2.63999999999942","5.59000000000015","2.26264819502831e-06"
"2374","Windows","MM","4","8","7","2048","2.64000000000124","5.71999999999935","2.26264819502831e-06"
"2375","Windows","MM","4","8","7","2048","2.65999999999985","5.79999999999927","2.26264819502831e-06"
"2376","Windows","MM","4","8","7","2048","2.67000000000007","5.79999999999927","2.26264819502831e-06"
"2377","Windows","MM","4","8","7","2048","2.64000000000124","5.73999999999978","2.26264819502831e-06"
"2378","Windows","MM","4","8","7","2048","2.67000000000007","5.80999999999949","2.26264819502831e-06"
"2379","Windows","MM","4","8","7","2048","2.67000000000007","5.82999999999993","2.26264819502831e-06"
"2380","Windows","MM","4","8","7","2048","2.69000000000051","5.96000000000095","2.26264819502831e-06"
"2381","Windows","MM","4","8","7","4096","20.9099999999999","46.0100000000002","3.09267988995998e-09"
"2382","Windows","MM","4","8","7","4096","19.4300000000003","41.8999999999996","3.09267988995998e-09"
"2383","Windows","MM","4","8","7","4096","18.7700000000004","41.5799999999999","3.09267988995998e-09"
"2384","Windows","MM","4","8","7","4096","19.369999999999","42.0100000000002","3.09267988995998e-09"
"2385","Windows","MM","4","8","7","4096","19.5299999999988","46.7199999999993","3.09267988995998e-09"
"2386","Windows","MM","4","8","7","4096","21.5300000000007","47.4099999999999","3.09267988995998e-09"
"2387","Windows","MM","4","8","7","4096","21.4599999999991","47.9499999999989","3.09267988995998e-09"
"2388","Windows","MM","4","8","7","4096","21.1699999999983","47.7799999999988","3.09267988995998e-09"
"2389","Windows","MM","4","8","7","4096","21.4400000000005","47.5100000000002","3.09267988995998e-09"
"2390","Windows","MM","4","8","8","128","0","0","2.48974174610339e-11"
"2391","Windows","MM","4","8","8","128","0","0","2.48974174610339e-11"
"2392","Windows","MM","4","8","8","128","0","0","2.48974174610339e-11"
"2393","Windows","MM","4","8","8","128","0","0","2.48974174610339e-11"
"2394","Windows","MM","4","8","8","128","0","0","2.48974174610339e-11"
"2395","Windows","MM","4","8","8","128","0","0","2.48974174610339e-11"
"2396","Windows","MM","4","8","8","128","0","0","2.48974174610339e-11"
"2397","Windows","MM","4","8","8","128","0","0","2.48974174610339e-11"
"2398","Windows","MM","4","8","8","128","0","0","2.48974174610339e-11"
"2399","Windows","MM","4","8","8","256","0","0","3.61666252501891e-12"
"2400","Windows","MM","4","8","8","256","0.0100000000002183","0.00999999999839929","3.61666252501891e-12"
"2401","Windows","MM","4","8","8","256","0","0.0200000000004366","3.61666252501891e-12"
"2402","Windows","MM","4","8","8","256","0","0","3.61666252501891e-12"
"2403","Windows","MM","4","8","8","256","0.0199999999986176","0.0199999999986176","3.61666252501891e-12"
"2404","Windows","MM","4","8","8","256","0","0","3.61666252501891e-12"
"2405","Windows","MM","4","8","8","256","0","0.0100000000002183","3.61666252501891e-12"
"2406","Windows","MM","4","8","8","256","0.0200000000004366","0.0100000000002183","3.61666252501891e-12"
"2407","Windows","MM","4","8","8","256","0","0.0100000000002183","3.61666252501891e-12"
"2408","Windows","MM","4","8","8","512","0.0200000000004366","0.0799999999999272","1.37532651933725e-10"
"2409","Windows","MM","4","8","8","512","0.0299999999988358","0.0900000000001455","1.37532651933725e-10"
"2410","Windows","MM","4","8","8","512","0.0299999999988358","0.0900000000001455","1.37532651933725e-10"
"2411","Windows","MM","4","8","8","512","0.0300000000006548","0.100000000000364","1.37532651933725e-10"
"2412","Windows","MM","4","8","8","512","0.0199999999986176","0.0799999999999272","1.37532651933725e-10"
"2413","Windows","MM","4","8","8","512","0.0300000000006548","0.0900000000001455","1.37532651933725e-10"
"2414","Windows","MM","4","8","8","512","0.0300000000006548","0.0900000000001455","1.37532651933725e-10"
"2415","Windows","MM","4","8","8","512","0.0299999999988358","0.0800000000017462","1.37532651933725e-10"
"2416","Windows","MM","4","8","8","512","0.0300000000006548","0.0900000000001455","1.37532651933725e-10"
"2417","Windows","MM","4","8","8","1024","0.270000000000437","0.700000000000728","7.1000982870828e-11"
"2418","Windows","MM","4","8","8","1024","0.270000000000437","0.730000000001382","7.1000982870828e-11"
"2419","Windows","MM","4","8","8","1024","0.280000000000655","0.700000000000728","7.1000982870828e-11"
"2420","Windows","MM","4","8","8","1024","0.279999999998836","0.670000000000073","7.1000982870828e-11"
"2421","Windows","MM","4","8","8","1024","0.290000000000873","0.75","7.1000982870828e-11"
"2422","Windows","MM","4","8","8","1024","0.279999999998836","0.729999999999563","7.1000982870828e-11"
"2423","Windows","MM","4","8","8","1024","0.269999999998618","0.719999999999345","7.1000982870828e-11"
"2424","Windows","MM","4","8","8","1024","0.340000000000146","0.680000000000291","7.1000982870828e-11"
"2425","Windows","MM","4","8","8","1024","0.279999999998836","0.75","7.1000982870828e-11"
"2426","Windows","MM","4","8","8","2048","2.68999999999869","6.10999999999876","2.26264819502831e-06"
"2427","Windows","MM","4","8","8","2048","2.64999999999964","6.02000000000044","2.26264819502831e-06"
"2428","Windows","MM","4","8","8","2048","2.64999999999964","6.04000000000087","2.26264819502831e-06"
"2429","Windows","MM","4","8","8","2048","2.65999999999985","6.07999999999993","2.26264819502831e-06"
"2430","Windows","MM","4","8","8","2048","2.68999999999869","6.05999999999949","2.26264819502831e-06"
"2431","Windows","MM","4","8","8","2048","2.67000000000007","6.02000000000044","2.26264819502831e-06"
"2432","Windows","MM","4","8","8","2048","2.67000000000007","5.95999999999913","2.26264819502831e-06"
"2433","Windows","MM","4","8","8","2048","3.03000000000065","1506.52","2.26264819502831e-06"
"2434","Windows","MM","4","8","8","2048","2.95000000000073","5.31999999999971","2.26264819502831e-06"
"2435","Windows","MM","4","8","8","4096","19.0799999999999","41","3.09267988995998e-09"
"2436","Windows","MM","4","8","8","4096","18.9099999999999","40.2799999999988","3.09267988995998e-09"
"2437","Windows","MM","4","8","8","4096","19.4099999999999","40.7000000000007","3.09267988995998e-09"
